,id,condition,correct,RT
0,45283,baseline,True,123.35985876603037
1,45283,baseline,True,312.92853606614165
2,45283,condition_a,True,474.0447274232276
3,45283,condition_a,False,178.87697158094159
4,45283,condition_b,True,221.00181574640123
5,45283,condition_b,True,273.69013079175454
6,45283,condition_a,True,243.2966009831217
7,45283,condition_b,True,513.5817140046323
8,45283,condition_b,True,630.262227355916
9,45283,condition_a,True,427.97250339043495
10,45283,baseline,True,379.7703216714083
11,45283,baseline,True,354.9957811453488
12,45283,condition_b,True,196.8688053779255
13,45283,baseline,True,974.9321360086857
14,45283,condition_b,True,317.3665132730303
15,45283,condition_a,True,1098.465855009611
16,45283,condition_a,True,626.4826421244578
17,45283,condition_b,True,195.1822959061007
18,45283,condition_a,True,553.3560924104587
19,45283,condition_a,True,741.2676266196063
20,45283,condition_b,True,306.6839563120511
21,45283,baseline,True,233.12795788531574
22,45283,condition_a,True,855.8136633442489
23,45283,condition_a,False,523.1974730006336
24,45283,baseline,True,646.562694499357
25,45283,condition_b,True,232.9961605223004
26,45283,condition_b,True,576.9494022253398
27,45283,baseline,True,530.3328934852046
28,45283,condition_a,True,221.1056130192992
29,45283,baseline,True,583.808825936152
30,45283,condition_b,True,168.0461471533863
31,45283,condition_a,False,161.83130500097684
32,45283,baseline,True,722.890380706843
33,45283,baseline,False,335.24748543528904
34,45283,baseline,True,364.3018717275465
35,45283,baseline,True,695.937068549238
36,45283,baseline,True,408.91220845058234
37,45283,baseline,True,526.6731827564668
38,45283,baseline,True,389.5111616093159
39,45283,condition_b,True,275.0023023866809
40,45283,condition_b,True,576.2942474266815
41,45283,condition_b,True,564.4531565218339
42,45283,condition_b,False,416.17607583061573
43,45283,condition_b,True,696.0142491519023
44,45283,condition_b,True,520.2849428601364
45,45283,condition_b,True,217.5863234647883
46,45283,condition_b,True,168.8778012493046
47,45283,condition_a,True,836.4600767745839
48,45283,baseline,True,367.17035230074765
49,45283,condition_a,True,306.9949679790915
50,45283,condition_a,False,254.9598622039702
51,45283,condition_b,True,124.73051791289608
52,45283,condition_b,True,306.20208662576357
53,45283,baseline,False,370.92751760731005
54,45283,condition_a,True,1104.3514832045457
55,45283,condition_a,False,337.3043064103607
56,45283,condition_b,True,615.1654178104428
57,45283,condition_a,True,338.58870190743966
58,45283,condition_b,True,261.9789536201696
59,45283,condition_a,True,361.3500809309582
60,45283,condition_b,True,311.7207559386975
61,45283,condition_a,True,610.046495074814
62,45283,baseline,False,233.29367485774267
63,45283,baseline,True,589.2901534420466
64,45283,condition_b,True,330.74495089829
65,45283,condition_b,True,304.2439146836115
66,45283,condition_a,True,354.05678637775503
67,45283,condition_a,False,980.1684642092426
68,45283,baseline,True,403.98749221202326
69,45283,baseline,True,543.2772658923577
70,45283,condition_b,True,182.0901009631694
71,45283,baseline,True,249.27815164965776
72,45283,condition_b,True,258.8985764205655
73,45283,condition_a,True,314.750790764094
74,45283,condition_a,True,428.2506830436691
75,45283,baseline,False,225.71441697047408
76,45283,condition_b,True,146.12333050569535
77,45283,condition_b,True,357.73882475204283
78,45283,condition_a,True,477.71418011564936
79,45283,baseline,True,239.7212012187847
80,45283,baseline,True,155.53204505935952
81,45283,baseline,True,233.10827981507148
82,45283,condition_a,True,543.3485107468287
83,45283,condition_a,True,536.1630200690264
84,45283,condition_b,True,223.86664734627135
85,45283,condition_a,True,308.1286562065967
86,45283,condition_b,True,147.40001224442298
87,45283,baseline,True,734.0535151801922
88,45283,baseline,True,368.2266443115279
89,45283,condition_a,True,349.38252556605306
90,45283,condition_b,True,141.74300087421418
91,45283,condition_b,True,504.46143487851697
92,45283,condition_b,True,186.57344543352056
93,45283,baseline,True,201.0804633877798
94,45283,condition_b,True,372.1566595048594
95,45283,baseline,True,279.8915408840562
96,45283,condition_a,False,577.0175942017952
97,45283,condition_b,True,466.97180674443615
98,45283,baseline,True,310.63623114209264
99,45283,condition_b,True,355.044469835494
100,45283,condition_a,True,723.7154021155465
101,45283,condition_a,False,269.755602125847
102,45283,condition_a,False,438.69599673124776
103,45283,condition_a,False,631.9455861366962
104,45283,condition_a,True,372.7451503561754
105,45283,baseline,True,158.16714349687513
106,45283,condition_a,True,342.63005739509003
107,45283,baseline,False,693.4955445064923
108,45283,condition_a,True,545.3469750291605
109,45283,condition_b,True,124.59542637433863
110,45283,baseline,False,346.88989211017076
111,45283,baseline,True,292.1084976897246
112,45283,baseline,True,315.96649354143034
113,45283,condition_b,True,169.23520031368878
114,45283,condition_a,False,682.4182817212109
115,45283,baseline,True,189.18724310000079
116,45283,baseline,True,186.65867789022147
117,45283,condition_a,True,615.1967295831471
118,45283,baseline,True,335.86021530569303
119,45283,condition_a,True,307.1011946761435
