,id,condition,correct,RT
0,98940,baseline,True,545.3877621686648
1,98940,baseline,False,436.7922933609682
2,98940,condition_b,True,476.9838762410772
3,98940,baseline,True,261.66476389475554
4,98940,condition_b,True,314.62151744788184
5,98940,condition_b,True,689.9471041749416
6,98940,condition_b,True,653.7228369780648
7,98940,condition_a,True,1983.8881481346762
8,98940,condition_a,False,1542.2980162820159
9,98940,condition_a,True,2281.4708034863334
10,98940,baseline,True,984.841633471654
11,98940,condition_b,True,494.1623107850292
12,98940,condition_a,True,912.2843287979202
13,98940,condition_a,True,787.0487969161512
14,98940,condition_a,True,327.31139016046126
15,98940,condition_a,False,570.3449241023361
16,98940,condition_a,False,1040.2517977563866
17,98940,condition_a,True,926.7049577014499
18,98940,condition_b,True,814.1594525830064
19,98940,condition_a,False,506.28240382687346
20,98940,condition_b,True,438.6722024733083
21,98940,condition_a,True,1075.3785433351693
22,98940,baseline,True,180.86829396269118
23,98940,baseline,True,605.4922266401726
24,98940,condition_b,True,415.27010389163536
25,98940,baseline,True,206.38863461679065
26,98940,baseline,True,614.1044586110739
27,98940,baseline,True,701.3612382473818
28,98940,condition_a,True,1041.8096517165372
29,98940,condition_a,False,792.020991110679
30,98940,condition_a,True,2416.5694009352846
31,98940,condition_a,False,960.5165472159971
32,98940,baseline,True,564.5112795496867
33,98940,condition_b,True,428.71218464219925
34,98940,baseline,True,481.20425176006216
35,98940,baseline,True,622.1014654501514
36,98940,baseline,True,1012.754029971169
37,98940,baseline,True,581.3081036861132
38,98940,baseline,True,424.50327306264035
39,98940,baseline,False,579.1382437496279
40,98940,condition_a,True,570.2354052919819
41,98940,baseline,True,591.6132200559823
42,98940,baseline,True,379.1118462551814
43,98940,condition_a,False,348.8503888723395
44,98940,condition_b,True,891.6663861072282
45,98940,condition_a,True,843.8227080288676
46,98940,condition_a,False,682.5199549247324
47,98940,condition_a,True,605.3920774083022
48,98940,baseline,True,350.7612796672039
49,98940,condition_b,True,447.2424407747622
50,98940,condition_b,True,618.478828357469
51,98940,condition_a,True,673.1837270098978
52,98940,condition_a,False,448.5982212675758
53,98940,condition_b,True,1184.4811201401224
54,98940,condition_a,True,1956.5449273828494
55,98940,baseline,True,664.068789361731
56,98940,baseline,True,494.8045912360771
57,98940,condition_a,False,914.5459429028016
58,98940,baseline,True,1176.7535446471734
59,98940,condition_a,False,1169.0503182588193
60,98940,condition_a,False,761.7333658552523
61,98940,condition_b,True,435.39355877073774
62,98940,baseline,True,1314.9470549545115
63,98940,baseline,True,672.0795389450066
64,98940,baseline,True,610.1529292745488
65,98940,baseline,True,462.40115674451016
66,98940,condition_a,False,1073.4064932008837
67,98940,condition_b,True,514.1294553866438
68,98940,condition_a,True,1543.6929471941523
69,98940,condition_b,True,958.8453474796773
70,98940,condition_b,True,555.6348720210135
71,98940,baseline,True,216.55113220588723
72,98940,condition_b,True,818.1840715167908
73,98940,condition_a,True,915.205707951683
74,98940,condition_a,False,372.61545910560835
75,98940,condition_b,True,562.9324286634179
76,98940,baseline,True,418.0220083939507
77,98940,condition_b,True,948.7666285840297
78,98940,condition_a,True,1133.9533403427308
79,98940,condition_a,False,769.1071824667127
80,98940,condition_b,True,335.5511663073959
81,98940,condition_a,False,1033.3903424614086
82,98940,condition_b,True,564.3706136432514
83,98940,condition_b,True,283.10866973818014
84,98940,condition_b,True,529.3722633796505
85,98940,baseline,True,843.5556795476002
86,98940,condition_b,True,578.7331758046197
87,98940,baseline,True,546.7122062215451
88,98940,baseline,True,600.4945046645796
89,98940,baseline,False,204.26356504899303
90,98940,condition_b,True,441.47537319595335
91,98940,condition_b,False,1011.2170335708423
92,98940,baseline,True,764.7439037783378
93,98940,baseline,False,785.595042142737
94,98940,condition_b,True,597.7855375225432
95,98940,condition_b,True,346.9229972650075
96,98940,condition_a,True,648.61405022335
97,98940,baseline,True,320.0936465662491
98,98940,condition_b,True,1331.6450099712529
99,98940,condition_a,False,426.88789691718785
100,98940,condition_b,True,236.8853376030098
101,98940,condition_b,True,492.8066600274267
102,98940,condition_a,True,1707.842055461703
103,98940,condition_b,True,486.038408402305
104,98940,baseline,False,1198.5259257578527
105,98940,condition_b,True,224.46853476866755
106,98940,condition_b,True,479.09438030484097
107,98940,condition_a,True,590.2768827715759
108,98940,baseline,True,341.8032150787336
109,98940,condition_a,True,771.4312970665874
110,98940,condition_a,True,1040.4230614265766
111,98940,condition_b,True,834.7589445981027
112,98940,baseline,True,429.48358160050515
113,98940,condition_b,True,219.6283612937104
114,98940,condition_a,False,775.5034719088161
115,98940,baseline,True,306.17474258174053
116,98940,condition_b,True,1670.9033495181009
117,98940,condition_b,True,436.51117668498364
118,98940,condition_b,True,726.2016378601475
119,98940,baseline,False,407.6828147560181
