,id,condition,correct,RT
0,11160,condition_b,True,142.42281874732697
1,11160,baseline,False,271.1654223617397
2,11160,condition_b,True,213.06972462148423
3,11160,condition_b,True,315.8793463162268
4,11160,baseline,True,312.05626764507383
5,11160,condition_b,True,645.0011654788209
6,11160,baseline,True,354.1116694014912
7,11160,baseline,True,229.68484258342917
8,11160,condition_a,True,360.92796826390463
9,11160,baseline,False,448.500426525192
10,11160,baseline,False,337.24430617756656
11,11160,condition_b,True,116.82585936426206
12,11160,condition_b,True,327.0354503356478
13,11160,condition_a,True,548.8242662896654
14,11160,condition_b,True,219.08715003526737
15,11160,condition_a,True,891.1705205818004
16,11160,condition_b,True,199.78733782724225
17,11160,baseline,True,380.73521644420003
18,11160,condition_a,True,566.3190657514805
19,11160,baseline,True,268.6450321579467
20,11160,condition_a,True,488.3444252148365
21,11160,condition_b,True,675.4304620174125
22,11160,baseline,True,316.32511047606346
23,11160,condition_a,True,427.777922828003
24,11160,baseline,True,208.34092700668137
25,11160,baseline,True,490.7985922786435
26,11160,baseline,True,288.2812754319287
27,11160,condition_a,True,352.9747008281722
28,11160,condition_b,True,333.65193299458656
29,11160,condition_b,True,213.6132309989429
30,11160,condition_b,True,472.0984232042272
31,11160,baseline,True,229.62459163895713
32,11160,baseline,True,214.7496239025857
33,11160,condition_b,True,274.29028481989906
34,11160,baseline,True,460.26384865326645
35,11160,condition_b,True,336.2646415100413
36,11160,condition_a,False,505.00631705050563
37,11160,baseline,True,253.902692324845
38,11160,condition_b,True,217.0294592016027
39,11160,baseline,True,164.9481891993857
40,11160,condition_a,True,290.2493469177658
41,11160,condition_a,False,461.46452314807044
42,11160,baseline,True,190.98111751044618
43,11160,condition_b,True,380.45962781142515
44,11160,condition_b,True,935.1468945853317
45,11160,condition_a,True,243.18705783075367
46,11160,condition_b,True,263.4533242573096
47,11160,condition_a,True,198.45824863636955
48,11160,condition_b,True,459.65614384625684
49,11160,condition_a,True,485.9303676249934
50,11160,condition_a,True,157.54322369978843
51,11160,condition_a,True,574.1256880054078
52,11160,condition_a,True,397.4061563104684
53,11160,baseline,True,195.06268467015798
54,11160,condition_a,True,505.18625378818876
55,11160,baseline,True,539.537923071172
56,11160,condition_a,True,524.8588481316646
57,11160,condition_a,True,253.1243186422389
58,11160,baseline,False,300.34194457663574
59,11160,baseline,True,687.2379799966452
60,11160,condition_b,True,266.3370344086727
61,11160,condition_b,True,242.13623355015193
62,11160,baseline,False,187.8456877738847
63,11160,condition_a,True,939.2668988520676
64,11160,condition_b,True,363.92533469559766
65,11160,condition_a,True,261.79443254954253
66,11160,condition_b,True,188.95312721438214
67,11160,baseline,False,227.46145456953366
68,11160,baseline,True,440.1298813011564
69,11160,condition_a,True,349.62800376040923
70,11160,baseline,False,336.0109445777234
71,11160,baseline,True,132.71779288809887
72,11160,condition_a,True,182.92193606455413
73,11160,condition_a,False,226.8983243385166
74,11160,condition_b,True,363.8310897234626
75,11160,condition_b,True,55.06306282192677
76,11160,baseline,False,374.39736300632245
77,11160,condition_a,True,575.4070324047675
78,11160,condition_a,True,575.2151827763558
79,11160,condition_a,True,452.54924634339835
80,11160,baseline,True,167.12770082814345
81,11160,baseline,False,495.032085039505
82,11160,condition_b,True,173.18296320868336
83,11160,condition_a,True,693.7775952950839
84,11160,condition_b,True,209.24176976074244
85,11160,baseline,False,283.4384048369353
86,11160,condition_b,True,329.2290800429697
87,11160,condition_a,False,223.31406467653193
88,11160,condition_a,True,275.7561822933402
89,11160,condition_b,True,109.35625322879962
90,11160,baseline,True,170.69160493931358
91,11160,condition_b,True,162.97754180342835
92,11160,condition_b,True,246.14903579611325
93,11160,condition_b,True,302.7484041605841
94,11160,baseline,False,199.6368286537606
95,11160,baseline,True,213.44432136597996
96,11160,condition_b,True,325.0073132113215
97,11160,condition_a,False,274.8643348097358
98,11160,condition_b,True,190.19129747145553
99,11160,condition_b,True,306.267780438891
100,11160,baseline,True,321.8105136069796
101,11160,condition_a,True,949.5044029068179
102,11160,condition_b,True,188.45614471477808
103,11160,condition_a,True,284.5275299890994
104,11160,condition_a,True,835.34145903007
105,11160,condition_a,True,354.8882959005536
106,11160,condition_a,True,291.5247960815193
107,11160,condition_b,True,470.8192574101557
108,11160,baseline,True,235.50801955598905
109,11160,baseline,False,286.79278094076227
110,11160,condition_a,True,529.861964962119
111,11160,baseline,True,301.0031078644089
112,11160,condition_b,True,524.085817251086
113,11160,condition_a,True,163.66583761115402
114,11160,baseline,True,460.5163957592206
115,11160,condition_b,True,169.06064569231026
116,11160,condition_a,False,519.0977738649383
117,11160,condition_b,True,460.1795520830027
118,11160,baseline,False,306.652791787937
119,11160,condition_a,True,391.7902991980747
