,id,condition,correct,RT
0,36525,condition_a,False,657.8248116192826
1,36525,condition_a,True,1054.1717429008138
2,36525,baseline,True,716.8626238291453
3,36525,condition_a,True,2016.109377953726
4,36525,condition_b,True,530.2336046802767
5,36525,baseline,True,230.96279534810753
6,36525,baseline,True,524.8663908555832
7,36525,condition_b,True,341.2992813160628
8,36525,baseline,True,777.481237458004
9,36525,condition_b,True,481.9894558481603
10,36525,condition_a,True,1001.1489257080492
11,36525,condition_b,True,421.31995484550765
12,36525,condition_a,False,414.83009800958723
13,36525,condition_a,True,835.3102421158532
14,36525,baseline,False,875.2661153711016
15,36525,condition_a,False,1055.1855533727821
16,36525,condition_a,True,574.4277477530433
17,36525,condition_a,True,804.5715927212271
18,36525,condition_b,False,337.40923216751094
19,36525,condition_b,True,216.41576419422017
20,36525,condition_a,False,332.21984634883097
21,36525,baseline,True,344.7134988644544
22,36525,condition_a,True,299.3397334142018
23,36525,condition_b,True,441.356974604649
24,36525,condition_b,True,337.2394133153232
25,36525,baseline,True,281.63609546370594
26,36525,condition_a,True,832.0456708381887
27,36525,condition_a,True,454.6453829238473
28,36525,condition_b,True,542.1875997661696
29,36525,condition_b,True,924.1833383184689
30,36525,condition_b,True,745.8676452420351
31,36525,baseline,True,430.0826939375159
32,36525,condition_a,True,1061.857514085731
33,36525,condition_b,True,377.58787760543794
34,36525,condition_b,True,292.5574368699574
35,36525,baseline,True,852.7343536604986
36,36525,condition_b,True,435.06867585481695
37,36525,condition_b,True,1207.0206658962584
38,36525,condition_b,True,604.3966734393647
39,36525,condition_b,True,321.7691775329954
40,36525,condition_a,False,526.6508788832851
41,36525,condition_a,True,941.7308930908704
42,36525,condition_b,True,454.4139482149638
43,36525,baseline,False,380.15282559864215
44,36525,condition_b,True,298.08303396768565
45,36525,condition_a,False,460.31346055357767
46,36525,baseline,False,701.2545556735914
47,36525,condition_a,False,306.8332263456955
48,36525,condition_b,True,462.13416889437855
49,36525,condition_b,True,342.03265801724945
50,36525,condition_b,True,417.8576711861113
51,36525,baseline,True,675.8590321450316
52,36525,baseline,True,253.83547329377097
53,36525,baseline,True,386.91824691390923
54,36525,baseline,True,937.6919269487335
55,36525,condition_b,True,127.21354947571119
56,36525,baseline,False,271.25196123918556
57,36525,condition_b,True,237.35005430334644
58,36525,condition_a,False,537.2652893001938
59,36525,condition_a,True,467.00402057269883
60,36525,baseline,True,679.6816077270878
61,36525,condition_a,False,720.8087413001598
62,36525,condition_a,True,1217.9416263656497
63,36525,condition_b,True,902.62737897376
64,36525,condition_b,True,802.3076674452769
65,36525,condition_b,True,531.8075380016314
66,36525,baseline,True,428.19863185719316
67,36525,baseline,True,525.993455450816
68,36525,condition_b,True,269.1191103627886
69,36525,baseline,False,354.0870407831993
70,36525,condition_b,True,444.4318177107368
71,36525,baseline,True,1300.8640634756193
72,36525,baseline,False,571.7968685018672
73,36525,condition_b,True,371.9728809340318
74,36525,baseline,True,387.84170114308216
75,36525,baseline,True,321.82611353115556
76,36525,baseline,True,329.4697457312459
77,36525,condition_a,True,598.6385868735368
78,36525,condition_b,True,1184.7033292717952
79,36525,condition_b,True,203.80612681737026
80,36525,condition_a,True,971.4502370915649
81,36525,baseline,True,722.6811630274645
82,36525,baseline,True,616.286845877633
83,36525,condition_a,True,1365.8015420368197
84,36525,condition_a,True,816.1157320633298
85,36525,condition_a,False,708.4535676928768
86,36525,condition_a,True,447.67529147790697
87,36525,baseline,True,597.2264222134305
88,36525,condition_a,True,536.4279428598819
89,36525,baseline,False,421.3683493997216
90,36525,baseline,True,196.08188654192674
91,36525,baseline,False,614.2550791261883
92,36525,baseline,True,619.8511350688804
93,36525,baseline,True,905.0876309623557
94,36525,condition_a,False,631.9015027009652
95,36525,baseline,True,864.6869036747014
96,36525,condition_b,True,429.0038188210931
97,36525,baseline,True,383.47826296461363
98,36525,baseline,False,758.1320223153643
99,36525,condition_b,True,200.8264200048289
100,36525,condition_a,True,385.6131524144035
101,36525,baseline,True,735.2406495383719
102,36525,condition_a,True,787.5295711720803
103,36525,condition_a,True,674.6033089464847
104,36525,condition_b,True,302.89022070996066
105,36525,condition_b,True,612.3513703795323
106,36525,condition_a,True,429.89354925068324
107,36525,baseline,True,328.56843880783
108,36525,condition_a,False,575.4971756489725
109,36525,condition_a,True,1281.9154473186563
110,36525,condition_a,True,687.2787623666295
111,36525,condition_b,True,136.71758301649925
112,36525,baseline,True,387.6285307688626
113,36525,baseline,True,235.4125923608612
114,36525,condition_a,False,701.0549938909335
115,36525,condition_b,True,397.53087171504865
116,36525,condition_a,True,312.0625866658353
117,36525,condition_b,True,370.21871222980667
118,36525,condition_a,True,454.9434929853094
119,36525,condition_b,True,275.7670305131317
