,id,condition,correct,RT
0,80112,condition_a,False,267.2891547137813
1,80112,condition_a,False,456.1048415595037
2,80112,baseline,True,347.3008340210414
3,80112,condition_b,True,390.88764291205996
4,80112,baseline,True,982.8014888918848
5,80112,baseline,True,353.4085821083758
6,80112,baseline,True,462.83629917315614
7,80112,condition_b,True,244.93711038728088
8,80112,condition_a,True,571.2747972701794
9,80112,baseline,True,276.95224063748225
10,80112,baseline,True,753.7570873417956
11,80112,condition_b,True,397.9151537829505
12,80112,condition_b,True,215.59111984977423
13,80112,condition_b,True,113.51605614891426
14,80112,condition_b,True,277.4974316048194
15,80112,baseline,True,265.795260202122
16,80112,condition_b,True,356.4208777100625
17,80112,baseline,True,761.2697087183934
18,80112,condition_a,True,1191.258118016993
19,80112,baseline,True,473.56618134518453
20,80112,condition_a,True,515.3315996113406
21,80112,condition_b,True,216.0296722796151
22,80112,condition_a,True,379.94404466931655
23,80112,condition_a,True,449.3825176276728
24,80112,condition_b,True,462.45826114568155
25,80112,baseline,False,275.03800925637523
26,80112,condition_b,True,223.1207725243418
27,80112,baseline,True,575.3334412718442
28,80112,condition_b,True,322.82620609865904
29,80112,baseline,True,483.01010425053784
30,80112,condition_b,False,490.0087614001829
31,80112,condition_a,False,668.2635627086033
32,80112,condition_a,True,602.4513126215435
33,80112,condition_a,False,804.0528442268915
34,80112,condition_b,True,433.00343152143427
35,80112,condition_b,True,462.14823877568546
36,80112,baseline,True,391.25680929486
37,80112,condition_a,True,360.0333852488601
38,80112,baseline,True,914.8982189702772
39,80112,condition_b,False,614.4195205584334
40,80112,condition_b,True,456.49700401565866
41,80112,condition_b,True,580.8595448744786
42,80112,condition_a,True,306.52872898114305
43,80112,condition_b,True,332.5311927489565
44,80112,condition_b,False,197.78533180615457
45,80112,condition_b,True,234.43419354166127
46,80112,condition_a,False,596.9837871244359
47,80112,condition_a,False,453.74014928552475
48,80112,condition_a,True,1435.8602055401857
49,80112,condition_a,True,651.9860164912039
50,80112,baseline,True,639.2294498920735
51,80112,baseline,True,415.1934907273076
52,80112,baseline,True,350.55081617475827
53,80112,condition_a,True,418.06277198294123
54,80112,condition_a,True,649.1872117147162
55,80112,condition_b,True,506.73642013333927
56,80112,baseline,True,368.8465569948137
57,80112,baseline,True,394.70316445810886
58,80112,condition_b,True,232.1673132137953
59,80112,baseline,True,515.1685057293146
60,80112,condition_b,True,167.09326280974918
61,80112,condition_b,True,204.36594631261164
62,80112,baseline,False,619.678851270953
63,80112,condition_b,True,238.69209331617606
64,80112,condition_a,False,553.789838831879
65,80112,condition_a,True,1399.2773722015697
66,80112,condition_a,True,1067.6287869064454
67,80112,condition_b,True,410.21776535365984
68,80112,baseline,True,476.01598532817076
69,80112,condition_a,True,743.2448931842852
70,80112,condition_b,True,400.2291823744248
71,80112,baseline,True,465.1599037565411
72,80112,baseline,True,231.6232703807027
73,80112,condition_a,False,657.1370284927918
74,80112,baseline,True,474.3463709295811
75,80112,condition_b,True,185.04316701913865
76,80112,baseline,True,703.3257690202463
77,80112,condition_b,True,305.79327869015924
78,80112,condition_a,True,543.5292695346628
79,80112,condition_a,True,493.5121231779621
80,80112,condition_b,False,320.1205088200198
81,80112,baseline,True,239.54578229138895
82,80112,baseline,True,244.15360722947153
83,80112,baseline,True,438.6224365462298
84,80112,condition_b,True,748.2227445490461
85,80112,baseline,True,528.6473734415939
86,80112,condition_a,False,302.36492332089364
87,80112,baseline,True,308.9193761914439
88,80112,baseline,True,560.3236432275808
89,80112,condition_b,True,232.9861144002455
90,80112,baseline,True,491.8102236912107
91,80112,condition_b,True,708.56653402555
92,80112,condition_a,True,341.7132932551877
93,80112,condition_a,True,1064.3351388196895
94,80112,baseline,True,293.7330176934938
95,80112,condition_a,True,189.03172351885297
96,80112,condition_a,True,555.2871035376493
97,80112,condition_a,False,418.00732957580135
98,80112,condition_a,False,486.9480210235577
99,80112,condition_a,True,453.4517698602904
100,80112,condition_a,True,1732.8755747351013
101,80112,baseline,True,343.53894498804044
102,80112,condition_a,True,338.975705713694
103,80112,condition_a,True,348.8020628975213
104,80112,condition_a,False,535.363733680037
105,80112,baseline,True,334.9322682992932
106,80112,baseline,True,629.9045598678787
107,80112,condition_b,True,590.00744533473
108,80112,condition_a,True,912.5300923257054
109,80112,condition_b,True,477.9669862682481
110,80112,condition_b,True,226.75449173425838
111,80112,baseline,True,389.6542153777948
112,80112,condition_b,True,191.77353325742453
113,80112,condition_b,True,209.0374391950661
114,80112,baseline,True,348.7705941355053
115,80112,condition_a,True,192.79403311552355
116,80112,condition_b,True,445.3184576724576
117,80112,condition_a,True,884.0586178649618
118,80112,baseline,True,854.2467097491138
119,80112,condition_b,True,150.25072501647375
