,id,condition,correct,RT
0,93008,baseline,True,159.2993109587481
1,93008,baseline,True,252.5798551788092
2,93008,condition_a,True,123.09792941955652
3,93008,baseline,False,267.4240935613004
4,93008,condition_a,True,764.3743275730378
5,93008,condition_a,True,215.38395163198282
6,93008,condition_b,True,220.05600602560898
7,93008,condition_b,True,101.52005713167566
8,93008,condition_b,True,209.58708413273382
9,93008,condition_b,True,278.28455958184094
10,93008,condition_b,True,137.75392322437062
11,93008,baseline,True,360.32353758621315
12,93008,condition_a,True,356.09498437721714
13,93008,baseline,True,223.8402312595275
14,93008,baseline,True,218.92108593068764
15,93008,condition_a,False,99.14515139024674
16,93008,baseline,True,142.79225750288174
17,93008,baseline,True,372.6980544959594
18,93008,condition_a,True,386.58665290631274
19,93008,condition_b,True,254.97011520173643
20,93008,condition_b,True,209.3480037572517
21,93008,condition_b,True,367.9195762702119
22,93008,condition_a,False,476.03680983409305
23,93008,condition_a,True,294.2646879715432
24,93008,condition_a,True,133.60839824813914
25,93008,condition_b,True,169.45130611610688
26,93008,baseline,True,254.39065022479585
27,93008,baseline,False,112.75928803197887
28,93008,baseline,True,266.35805124448484
29,93008,condition_b,True,103.66046299805338
30,93008,condition_a,True,333.123730642476
31,93008,condition_b,True,106.50906194818631
32,93008,condition_a,True,305.6505019246497
33,93008,condition_b,True,469.94907153642066
34,93008,condition_a,True,103.63502288039284
35,93008,condition_a,True,373.0143089991778
36,93008,condition_a,True,314.3760834542587
37,93008,condition_b,True,158.64805704389917
38,93008,condition_a,True,634.0520845000344
39,93008,baseline,True,74.44836335491202
40,93008,condition_a,False,191.01482543534388
41,93008,condition_b,True,281.02799592519693
42,93008,condition_b,True,352.78552234157223
43,93008,condition_b,True,269.31040582105095
44,93008,baseline,False,213.62688135758697
45,93008,condition_a,False,175.39045287571744
46,93008,condition_a,True,343.50227887443896
47,93008,condition_a,True,208.20646456427724
48,93008,condition_a,True,427.23903497989045
49,93008,condition_a,True,739.0094461056408
50,93008,baseline,True,304.93063413616153
51,93008,condition_b,True,478.10307859608326
52,93008,condition_b,True,186.24525687505442
53,93008,condition_a,True,205.5256876001932
54,93008,condition_b,True,133.72842269781313
55,93008,baseline,True,71.30457544324163
56,93008,condition_b,True,238.20566904878848
57,93008,condition_a,True,574.7505957215724
58,93008,condition_b,True,224.81405670925713
59,93008,condition_a,True,397.77214691138937
60,93008,condition_b,True,162.1148674005706
61,93008,condition_a,True,547.7728670984627
62,93008,condition_b,True,71.54546046032635
63,93008,baseline,True,210.58239730785257
64,93008,condition_a,True,584.1869611440218
65,93008,baseline,True,491.8255417585199
66,93008,baseline,True,229.58053592248888
67,93008,condition_b,True,186.5145132300473
68,93008,condition_a,True,324.9878124906246
69,93008,baseline,True,197.60370252228026
70,93008,baseline,True,310.6225099130903
71,93008,baseline,True,193.12753778832885
72,93008,baseline,True,124.69630804561997
73,93008,condition_a,False,880.3161118823754
74,93008,condition_b,True,166.17417152571437
75,93008,condition_a,True,198.72731075057706
76,93008,baseline,True,196.87517607868168
77,93008,baseline,True,94.34626770850873
78,93008,condition_a,True,542.4146799704125
79,93008,baseline,True,177.20278109469425
80,93008,condition_b,True,221.78723325027246
81,93008,condition_b,True,115.6826622460222
82,93008,baseline,True,214.76569287778534
83,93008,condition_a,True,496.60772879149687
84,93008,condition_b,True,101.17581464402109
85,93008,baseline,True,100.06379074542001
86,93008,baseline,True,252.68678620416904
87,93008,baseline,True,941.4542290622112
88,93008,condition_a,False,184.36489382798615
89,93008,condition_b,True,183.89471579926337
90,93008,condition_a,False,398.88221391698977
91,93008,condition_b,True,89.07704060403663
92,93008,condition_b,True,85.16390785594122
93,93008,baseline,True,137.97776853992502
94,93008,condition_a,False,444.28418687755675
95,93008,condition_b,False,460.2033356543151
96,93008,baseline,True,93.86243176413886
97,93008,condition_b,True,109.41735171719108
98,93008,baseline,True,447.36757440951504
99,93008,baseline,True,92.44825993024548
100,93008,baseline,True,238.02454736981866
101,93008,baseline,True,213.54480391142855
102,93008,baseline,False,404.16619148121805
103,93008,condition_b,True,229.24575343654402
104,93008,baseline,True,151.49110592536516
105,93008,baseline,True,218.87595942510498
106,93008,condition_b,True,125.75049244008099
107,93008,condition_b,True,94.29311275457464
108,93008,baseline,True,293.00056985307475
109,93008,condition_a,False,274.0795275510507
110,93008,condition_a,False,282.9521112900308
111,93008,condition_b,True,57.592217043705865
112,93008,condition_b,True,127.16825584757134
113,93008,condition_a,True,368.3361543764532
114,93008,condition_a,True,230.7637573314278
115,93008,condition_a,False,279.93057083828586
116,93008,baseline,True,298.18996410535135
117,93008,condition_b,True,166.17643269761953
118,93008,condition_a,True,211.14040284467603
119,93008,condition_b,True,273.5205213601822
