,id,condition,correct,RT
0,47294,baseline,True,176.5609295661405
1,47294,condition_a,True,934.8020337378235
2,47294,condition_b,True,611.071788447313
3,47294,condition_a,True,707.5301235819003
4,47294,condition_b,True,456.991814233139
5,47294,condition_b,True,333.88950178729993
6,47294,baseline,True,594.547066898358
7,47294,condition_b,True,404.71301043959994
8,47294,condition_a,True,1093.061808187806
9,47294,condition_a,True,443.72634597716115
10,47294,condition_a,True,638.5217060421759
11,47294,baseline,False,845.9318970268346
12,47294,condition_a,True,482.6408564396694
13,47294,baseline,True,696.1851267343513
14,47294,condition_a,True,1353.7746799830293
15,47294,condition_b,True,277.36097260976624
16,47294,condition_a,True,742.5942516088489
17,47294,condition_b,True,457.713435767922
18,47294,condition_b,True,298.8042536936488
19,47294,condition_b,True,363.7878265262661
20,47294,baseline,True,301.26557670199134
21,47294,condition_b,True,816.0959122852041
22,47294,condition_a,True,521.7061413186956
23,47294,baseline,True,392.84306306922036
24,47294,condition_b,True,288.6768358226654
25,47294,condition_a,True,839.478529140529
26,47294,condition_b,True,403.4829548359597
27,47294,baseline,True,933.5012227056189
28,47294,baseline,True,243.9195299102469
29,47294,baseline,True,539.6429431155076
30,47294,condition_b,True,750.0591407788504
31,47294,condition_a,True,245.8386195479681
32,47294,condition_a,True,693.719400001254
33,47294,condition_b,True,376.49232621698707
34,47294,baseline,True,845.6526412502338
35,47294,condition_b,True,311.0290347509657
36,47294,condition_b,False,270.685482030969
37,47294,baseline,True,411.77154031755987
38,47294,condition_b,True,379.72384046948076
39,47294,baseline,False,377.1559705243332
40,47294,condition_b,True,453.68775285221693
41,47294,baseline,True,266.70163045695426
42,47294,condition_a,True,548.5489648336272
43,47294,condition_a,True,732.3313399833597
44,47294,condition_a,True,815.8682216645697
45,47294,condition_b,True,206.94581087162103
46,47294,condition_a,False,385.3711684415298
47,47294,condition_b,True,289.68981444954267
48,47294,baseline,True,241.55539808071788
49,47294,condition_a,True,446.577679761059
50,47294,condition_a,False,784.0399501152444
51,47294,condition_b,True,593.6327731994124
52,47294,baseline,False,246.68985138813696
53,47294,condition_b,True,572.0613953598668
54,47294,baseline,True,474.39847756611033
55,47294,condition_b,True,330.7775156689172
56,47294,condition_b,True,193.53773137887262
57,47294,baseline,True,472.3105826393559
58,47294,condition_a,True,837.4053555663913
59,47294,condition_b,True,657.8935266942175
60,47294,condition_a,True,223.35551788119542
61,47294,condition_b,True,373.9351316078798
62,47294,condition_a,False,400.6848577470201
63,47294,baseline,True,438.5684458137654
64,47294,baseline,False,404.86414582547826
65,47294,condition_b,True,601.5308869432312
66,47294,condition_a,True,493.31273070740605
67,47294,baseline,True,766.9162130083857
68,47294,condition_a,False,1387.767550819766
69,47294,condition_a,True,381.9140693306727
70,47294,condition_a,True,1265.7594771695778
71,47294,condition_a,True,782.9772691077417
72,47294,baseline,True,272.82732213672335
73,47294,condition_b,True,517.7969059517766
74,47294,condition_b,True,249.65317766634922
75,47294,baseline,False,282.74523835992255
76,47294,condition_a,True,296.97027960820253
77,47294,condition_b,True,1350.9829162005913
78,47294,condition_a,True,467.1843562503122
79,47294,condition_a,True,711.6623224061891
80,47294,baseline,True,461.0348715093715
81,47294,condition_a,False,879.5783306112185
82,47294,condition_b,True,231.6086298417651
83,47294,condition_a,True,754.3437772225985
84,47294,baseline,True,556.9879259946796
85,47294,condition_b,True,355.14983419457326
86,47294,condition_b,True,804.0046079238741
87,47294,baseline,True,254.1286162762246
88,47294,condition_b,True,392.83602327056747
89,47294,condition_b,True,480.99836298434303
90,47294,condition_a,True,786.037422895275
91,47294,baseline,True,501.8027227556675
92,47294,baseline,True,430.45557682436083
93,47294,condition_a,True,785.038661520555
94,47294,baseline,True,401.1289199377666
95,47294,baseline,True,365.3959502172977
96,47294,baseline,False,959.6887471319078
97,47294,condition_a,False,1626.1774307854037
98,47294,condition_b,True,561.6252337040869
99,47294,condition_a,True,1842.321566877693
100,47294,baseline,True,744.307821185473
101,47294,baseline,False,782.7391721841126
102,47294,condition_b,True,510.570186832136
103,47294,condition_a,False,357.35430741867526
104,47294,condition_b,True,294.1882829603508
105,47294,baseline,True,899.8811308797541
106,47294,baseline,True,347.0358061065631
107,47294,baseline,True,418.7964816249039
108,47294,baseline,False,366.0240016491582
109,47294,condition_b,True,343.1783314276288
110,47294,condition_a,True,953.3375836827765
111,47294,baseline,False,210.406523241454
112,47294,baseline,True,423.58857264023175
113,47294,condition_a,True,866.5906914896414
114,47294,condition_a,True,662.0205228050942
115,47294,condition_b,True,588.7702806218865
116,47294,baseline,True,327.7741183655445
117,47294,condition_b,True,214.16128503098204
118,47294,baseline,True,420.00491813966283
119,47294,condition_a,True,816.5931907445683
